,url,city,city2,name_hotel,score,coordinates,text_description
433,https://www.booking.com/hotel/fr/grand-negre-coste.fr.html,Aix-en-Provence,,Negrecoste Hôtel & Spa,"7,7","5.42418704944792,43.5088842695989,5.47383470815477,43.544815102745","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Negrecoste Hôtel & Spa\xa0! "", ' pour économiser.', 'Doté d’une terrasse bien exposée, le Negrecoste Hôtel & Spa est un établissement du XVIIIe siècle situé au cœur du cours Mirabeau, à 10 minutes de marche de la gare SNCF et de la gare routière d’Aix-en-Provence. Une connexion Wi-Fi est disponible gratuitement dans tout l’hôtel.', 'Les chambres sont climatisées et disposent d’une télévision à écran LCD ainsi que d’un minibar payant. Certaines offrent une vue sur le cours Mirabeau. Leur salle de bains privative est pourvue d’une baignoire ou d’une douche, d’un sèche-cheveux et d’articles de toilette Nuxe gratuits.', 'Le restaurant du Negrecoste Hôtel & Spa sert une cuisine méditerranéenne ainsi qu’un choix de cocktails et des plateaux à partager en soirée. Un petit-déjeuner continental est proposé le matin, et vous pourrez le prendre en chambre moyennant des frais supplémentaires. Un menu enfant est également disponible.', 'L’hôtel met à votre disposition une salle de réunion, et sa réception est ouverte 24h/24. Sur réservation et moyennant des frais supplémentaires, vous pourrez vous détendre au spa de l’établissement, comprenant un bain à remous, un sauna et un hammam. Vous pourrez par ailleurs bénéficier de tarifs réduits pour une séance de 1 heure au spa et sur les soins qui y sont dispensés.', 'L’hôtel se trouve à moins de 100 mètres de plusieurs bars, restaurants et magasins. La cathédrale d’Aix-en-Provence est à seulement 5 minutes de marche. L’aéroport le plus proche, celui de Marseille Provence, est situé à 25 km. Un parking privé est disponible sur place moyennant des frais supplémentaires et sur réservation. ']"
434,https://www.booking.com/hotel/fr/les-jardins-de-baracane.fr.html,Avignon,,Les Jardins de Baracane,"9,7","4.78428478874002,43.926643918245,4.83428002352844,43.9625747513912","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Jardins de Baracane\xa0! "", ' pour économiser.', ""Construit au XVIIème siècle, l'établissement Les Jardins de Baracane se situe dans le centre historique d'Avignon et propose une piscine extérieure ainsi qu'un jardin. Vous bénéficierez gratuitement d'une connexion Wi-Fi."", ""Ses chambres climatisées offrent des vues sur le jardin. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche, d'un sèche-cheveux et d'articles de toilette mis gracieusement à votre disposition."", ""Cette maison d'hôtes se trouve à 10 minutes à pied de la gare d'Avignon-Centre, à 900 mètres du palais des papes et à 9 km de l'aéroport d'Avignon-Provence. ""]"
435,https://www.booking.com/hotel/fr/mas-des-oliviers-uzes.fr.html,Uzès,,LE MAS DES OLIVIERS appartement 3 min a pied du centre d'Uzès parking piscine ouverte,"9,0","4.38929667207577,43.9947995834269,4.43934932792423,44.0307304165731","[""Situé à Uzès, en Occitanie, LE MAS DES OLIVIERS appartement 3 min un balcon. Cet hébergement climatisé se trouve à 31 km du parc des expositions de Nîmes. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place."", ""Doté d'un lecteur DVD, l'appartement comprend 2 chambres, un salon, un coin repas, 2 salles de bains avec baignoire ainsi qu'une cuisine équipée d'un lave-vaisselle, d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis."", ""L'appartement possède une terrasse."", ""Vous séjournerez à 38 km de la gare centrale d'Avignon et à 40 km du palais des papes. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 37 km. ""]"
436,https://www.booking.com/hotel/fr/three-bedroom-holiday-home-aigues-mortes-0-05.fr.html,Aigues-Mortes,,Awesome home in Aigues-Mortes with 3 Bedrooms and WiFi,"9,5","4.16209678897404,43.5559235834269,4.21178321102596,43.5918544165731","[""L'Awesome home in Aigues-Mortes with 3 Bedrooms and WiFi est situé à Aigues-Mortes. Cet hébergement climatisé se trouve à 44 km de Nîmes. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place."", ""Cette maison de vacances comprend 3 chambres, une télévision, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes."", ""Vous séjournerez à 35 km de Montpellier et à 32 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 27 km. ""]"
437,https://www.booking.com/hotel/fr/lesmasdescitronniers.fr.html,Collioure,,Le Mas des Citronniers,"8,0","3.05814180063949,42.507416170629,3.10698602807774,42.5433470037751","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Mas des Citronniers\xa0! "", ' pour économiser.', ""Situé dans le centre de Collioure, à seulement 250 mètres de la plage, le Mas des Citronniers propose des chambres climatisées dans un bâtiment traditionnel catalan. Une connexion Wi-Fi est fournie gratuitement dans tout l'établissement."", ""Les chambres de l'hôtel Le Mas des Citronniers sont décorées dans des tons vifs. Chacune est pourvue d'une télévision à écran plat, d'un bureau, d'un petit réfrigérateur et d'une salle de bains privative. Certaines comprennent une terrasse avec vue sur le jardin."", ""Un petit-déjeuner buffet est servi chaque matin dans la salle de l'hôtel prévue à cet effet. Vous aurez également la possibilité d'apprécier un petit-déjeuner complet servi en chambre sur demande. Veuillez noter que le petit-déjeuner est en supplément."", ""La réception de l'hôtel Le Mas des Citronniers est ouverte 24h/24. Vous disposerez de journaux gratuits."", ""La gare de Collioure est implantée à 550 mètres de l'établissement, tandis que le château royal est à 300 mètres. ""]"
438,https://www.booking.com/hotel/fr/jardins-secrets-nimes.fr.html,Nîmes,,Jardins Secrets,"8,9","4.34236065958494,43.8167403337217,4.3922637262488,43.8526711668679","[""Situé à Nîmes, l'hôtel Jardins Secrets occupe une auberge datant du XVIIIe siècle, dissimulée dans un jardin fleuri isolé de style méditerranéen. Cet établissement de caractère dispose d'une piscine extérieure entourée d'oliviers, d'orangers, de palmiers et d'une fontaine en marbre."", ""Chacune des chambres climatisées de l'hôtel Jardins Secrets est dotée d'une baignoire parée d'un rideau de soie. Présentant une décoration d'époque authentique, elles offrent une magnifique vue sur le jardin, la piscine ou le cloître."", 'Le cloître traditionnel mène aux luxueux salons, où vous pourrez siroter un verre dans le bar Napoléon III. En hiver, vous aurez la possibilité de vous détendre près de la cheminée.', ""Au spa Source des Secrets, vous pourrez profiter de soins de beauté. Abritant une boutique vendant des produits locaux, l'hôtel Jardins Secrets constitue un havre de paix et de charme placé au cœur de la ville romaine, avec son célèbre amphithéâtre Les Arènes de Nîmes et sa Maison Carrée. ""]"
439,https://www.booking.com/hotel/fr/demeure-de-la-carmine.fr.html,Mirepoix,,"Demeure de la Carmine, sejour bien-etre d'exception, piscine, hammam, champagne","9,4","1.84671024103331,43.0695749765619,1.89600037616343,43.1055058097081","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Demeure de la Carmine, sejour bien-etre d'exception, piscine, hammam, champagne\xa0! "", ' pour économiser.', ""Implantée à Mirepoix, en Midi-Pyrénées, la Demeure de la Carmine, sejour bien-etre d'exception, piscine, hammam, champagne se situe à 41 km de Carcassonne. Elle propose une piscine extérieure ouverte en saison, un hammam et un bar sur place."", ""Chaque chambre est équipée d'une télévision à écran plat et d'un coin salon où vous pourrez vous détendre. Certaines d'entre elles offrent une vue sur les montagnes ou la piscine. Les salles de bains sont privatives. Des peignoirs, des chaussons et des articles de toilette gratuits sont également fournis pour plus de confort. La Demeure de la Carmine, sejour bien-etre d'exception, piscine, hammam, champagne met à votre disposition une connexion Wi-Fi gratuite dans tout l'établissement."", ""Vous bénéficierez par ailleurs d'un salon commun, d'un service d'étage et de boutiques sur place."", ""Vous séjournerez à 26 km de Foix et à 41 km d'Ax-les-Thermes. L'aéroport de Blagnac, le plus proche, se trouve à 73 km. ""]"
440,https://www.booking.com/hotel/fr/au-coeur-de-collioure.fr.html,Collioure,,Au coeur de Collioure,"9,3","3.06033499972285,42.5094280834269,3.10918080027715,42.5453589165731","[""Situé à Collioure, à 50 mètres de la plage de Boramar et à 150 mètres de celle du Nord, l'établissement Au coeur de Collioure propose une connexion Wi-Fi gratuite et la climatisation. Installé dans un bâtiment datant du XIXe siècle, l'appartement se trouve dans une région où vous pourrez pratiquer des activités telles que la randonnée, la plongée avec tuba et la pêche."", ""Cet appartement comprend une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis."", ""Vous séjournerez à 150 mètres de la plage de Saint-Vincent et à 100 mètres du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 38 km. ""]"
441,https://www.booking.com/hotel/fr/le-hameau-du-comte-de-foix.fr.html,Mercus-Garrabet,,Le Hameau du Comté de Foix,"8,7","1.60961119807887,42.8765825834269,1.65874680192113,42.9125134165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Hameau du Comté de Foix\xa0! "", ' pour économiser.', ""Situé à Mercus-Garrabet, en Midi-Pyrénées, à moins de 40 km du col de la Crouzette, l'établissement Le Hameau du Comté de Foix propose des hébergements avec une connexion Wi-Fi gratuite, une aire de jeux pour enfants, un jardin et un parking privé gratuit."", ""Revêtus de parquet, les logements comprennent un coin repas, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Un micro-ondes, un réfrigérateur, un four, une bouilloire et une machine à café sont également fournis."", ""Cet appart'hôtel possède une terrasse bien exposée."", 'Vous pourrez jouer au ping-pong sur place et faire de la randonnée ou du ski dans les environs.', ""Vous séjournerez à 10 km du château de Foix et à 11 km de la grotte de Bedeilhac. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 107 km. ""]"
442,https://www.booking.com/hotel/fr/la-maison-d-39-anna-ganac.fr.html,Ganac,,la maison d'Anna,"9,4","1.55448516703387,42.9329466107748,1.60366574429731,42.968877443921","[""La maison d'Anna vous accueille dans une ancienne ferme située à Ganac, à 3 km de Foix. Vous pourrez profiter gratuitement d'une connexion Wi-Fi et d'un parking privé sur place."", ""Les salles de bains sont privatives et pourvues d'une baignoire ou d'une douche. Un sèche-cheveux et des articles de toilette gratuits sont fournis. Vous disposerez d’une télévision à écran plat."", ""Vous aurez accès à une cuisine et un jardin d'été communs. Parmi les autres installations, vous trouverez une piscine hors-sol et une balançoire."", ""Lors de votre séjour, vous pourrez pratiquer différentes activités, telles que le ski, la pêche et la randonnée. Vous séjournerez à 46 km de Saint-Lary-Soulan et 22 km de Vielha. Toulouse est à 92 km. Enfin, l'aéroport de Tarbes-Lourdes-Pyrénées se situe à 79 km. ""]"
443,https://www.booking.com/hotel/fr/princes-de-catalogne.fr.html,Collioure,,Hôtel Princes de Catalogne,"7,9","3.05825927429839,42.5079488968205,3.1071039182599,42.5438797299667","[""Installé dans la ville pittoresque de Collioure, l’Hôtel Princes de Catalogne vous accueille sur une place tranquille, à 400 mètres de la plage. L'hôtel a été rénové début 2021 et présente un style contemporain."", ""Toutes les chambres de l'Hôtel Princes de Catalogne sont climatisées et offrent une vue sur les montagnes, le Fort Miradou ou une rue calme. Les hébergements sont équipés d'une télévision et d'une connexion Wi-Fi gratuite."", 'Le personnel de l’Hôtel Princes se fera un plaisir de vous aider à organiser des excursions, des visites guidées ou d’autres activités telles que la thalassothérapie et l’escalade. ']"
444,https://www.booking.com/hotel/fr/la-maison-du-bonheur-moulis.fr.html,Moulis,,la maison du bonheur chez Yann HUMBLET,"8,3","1.06808440760468,42.9287005834269,1.11726159239532,42.9646314165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement la maison du bonheur chez Yann HUMBLET\xa0! "", ' pour économiser.', ""Située à Moulis, à seulement 32 km du col de la Crouzette, la maison du bonheur chez Yann HUMBLET propose un hébergement avec un accès à un salon commun, un jardin et une cuisine commune. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi."", ""Ce séjour chez l'habitant comprend une télévision. Ce logement comprend des coins salon et repas ainsi qu'une cuisine équipée d'un four, d'un micro-ondes et d'un réfrigérateur."", 'Un petit-déjeuner continental est servi tous les matins sur place.', 'La maison du bonheur Un barbecue est à votre disposition.', ""Vous séjournerez à 10 km du chruque de Saint-Lizier et à 38 km du club de golf d'Ariege. L'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 109 km. ""]"
445,https://www.booking.com/hotel/fr/relais-mira-peis.fr.html,Mirepoix,,Relais Mira Peis,"9,1","1.85075367670057,43.0702105834269,1.90004432329943,43.1061414165731","[""Doté d'un restaurant, d'un bar et offrant une vue sur la ville, le Relais Mira Peis est situé à Mirepoix, à 18 km de la ferme Buffalo. Il propose des chambres familiales et une terrasse. Des services d'étage et de concierge sont assurés."", ""Les chambres comprennent un bureau et une armoire. Leur salle de bains privative est pourvue d'une douche, de peignoirs et de chaussons. Elles comprennent également la climatisation et un coffre-fort."", 'Un petit-déjeuner buffet ou continental est servi sur place.', 'La région est prisée des amateurs de randonnée et de ski. Le Relais Mira Peis assure un service de location de vélos.', ""Vous séjournerez à 29 km de la fontaine Fontestorbes et à 31 km du château de Montsegur. L'aéroport de Carcassonne, le plus proche, est implanté à 50 km. ""]"
